type1,type2,date,id,user.username,user.displayname,place,user.location,content,likeCount,retweetCount,viewCount,hashtags,media,sourceLabel,okt,komoran,hannanum,kkma,mecab
알킬니트라이트,랏슈,2023-01-26 23:18:37+00:00,1.61875e+18,poppersrush9123,군인 게이 😎 랏슈 팝퍼 필름 섹트 러시 파퍼,,,파트라랏슈 오늘 오후4시부터 개시욥 순차적으로 답장 드립니다 ,0,0,451.0,,"[Photo(previewUrl='https://pbs.twimg.com/media/Fnb0lXYagAE1RWQ?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fnb0lXYagAE1RWQ?format=jpg&name=orig', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/Fnb0lZCacAAfviz?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fnb0lZCacAAfviz?format=jpg&name=orig', altText=None)]",Twitter Web App,"[('파트라', 'Noun'), ('랏슈', 'Noun'), ('오늘', 'Noun'), ('오후', 'Noun'), ('4시', 'Number'), ('부터', 'Foreign'), ('개시', 'Noun'), ('욥', 'Noun'), ('순차', 'Noun'), ('적', 'Suffix'), ('으로', 'Josa'), ('답장', 'Noun'), ('드립니다', 'Verb')]","[('파트라', 'NNP'), ('랏슈', 'NNP'), ('오늘', 'NNG'), ('오후', 'NNG'), ('4', 'SN'), ('시', 'NNB'), ('부터', 'JX'), ('개시', 'NNP'), ('욥', 'NNP'), ('순차', 'NNG'), ('적', 'XSN'), ('으로', 'JKB'), ('답장', 'NNG'), ('드리', 'VV'), ('ㅂ니다', 'EC')]","[('파트라랏슈', 'N'), ('오늘', 'N'), ('오후4시부터', 'N'), ('개시욥', 'N'), ('순차적', 'N'), ('으로', 'J'), ('답장', 'N'), ('드', 'N'), ('이', 'J'), ('리ㅂ니다', 'E')]","[('파트', 'NNG'), ('라', 'NNG'), ('랏슈', 'UN'), ('오늘', 'NNG'), ('오후', 'NNG'), ('4', 'NR'), ('시', 'NNM'), ('부터', 'JX'), ('개시', 'NNG'), ('욥', 'UN'), ('순차적', 'NNG'), ('으로', 'JKM'), ('답장', 'NNG'), ('드리', 'VV'), ('ㅂ니다', 'EFN')]","[('파트라', 'NNP'), ('랏', 'NNP'), ('슈', 'NNP'), ('오늘', 'NNG'), ('오후', 'NNG'), ('4', 'SN'), ('시', 'NNBC'), ('부터', 'JX'), ('개시', 'NNG'), ('욥', 'NNG'), ('순차', 'NNG'), ('적', 'XSN'), ('으로', 'JKB'), ('답장', 'NNG'), ('드립니다', 'VV+EC')]"
알킬니트라이트,랏슈,2023-01-29 01:27:15+00:00,1.61951e+18,poppersrush9123,군인 게이 😎 랏슈 팝퍼 필름 섹트 러시 파퍼,,,에메랄도파트랏슈우우 ,0,0,351.0,,"[Gif(thumbnailUrl='https://pbs.twimg.com/tweet_video_thumb/Fnmla7UaIAEXMhN.jpg', variants=[VideoVariant(url='https://video.twimg.com/tweet_video/Fnmla7UaIAEXMhN.mp4', contentType='video/mp4', bitrate=0)], altText='A Deadly Adoption Applause GIF')]",Twitter Web App,"[('에', 'Josa'), ('메랄', 'Noun'), ('도', 'Josa'), ('파트', 'Noun'), ('랏슈', 'Noun'), ('우우', 'Adverb')]","[('에', 'NNG'), ('메라', 'NNP'), ('ㄹ', 'ETM'), ('도', 'NNP'), ('파트', 'NNG'), ('랏슈', 'NNP'), ('우우', 'NNG')]","[('에메랄도파트랏슈우우', 'N')]","[('에', 'JKM'), ('메랄', 'NNG'), ('도', 'XSN'), ('파트', 'NNG'), ('랏슈', 'UN'), ('우', 'NNG'), ('우', 'XSN')]","[('에메', 'NNP'), ('랄', 'NNP'), ('도', 'JX'), ('파트', 'NNG'), ('랏', 'NNP'), ('슈우', 'NNP'), ('우', 'VCP+EC')]"
알킬니트라이트,랏슈,2023-01-30 10:52:30+00:00,1.62001e+18,poppersrush9123,군인 게이 😎 랏슈 팝퍼 필름 섹트 러시 파퍼,,,파트랏슈유우 ,2,0,445.0,,"[Photo(previewUrl='https://pbs.twimg.com/media/FntwUe4aYAINBZM?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FntwUe4aYAINBZM?format=jpg&name=orig', altText=None)]",Twitter Web App,"[('파트', 'Noun'), ('랏슈', 'Noun'), ('유우', 'Noun')]","[('파트', 'NNG'), ('랏슈', 'NNP'), ('유우', 'NNP')]","[('파트랏슈유우', 'N')]","[('파트', 'NNG'), ('랏슈', 'UN'), ('유우', 'NNG')]","[('파트', 'NNP'), ('랏', 'NNP'), ('슈', 'NNP'), ('유우', 'NNG')]"
알킬니트라이트,랏슈,2023-02-01 09:33:24+00:00,1.62072e+18,poppersrush9123,군인 게이 😎 랏슈 팝퍼 필름 섹트 러시 파퍼,,,파트랏슈 일반대화로 부탁드립니다 ,1,0,313.0,,"[Gif(thumbnailUrl='https://pbs.twimg.com/tweet_video_thumb/Fn3xdFkaIAA-Iv6.jpg', variants=[VideoVariant(url='https://video.twimg.com/tweet_video/Fn3xdFkaIAA-Iv6.mp4', contentType='video/mp4', bitrate=0)], altText='Kid Dancing GIF')]",Twitter Web App,"[('파트', 'Noun'), ('랏슈', 'Noun'), ('일', 'Modifier'), ('반', 'Modifier'), ('대화', 'Noun'), ('로', 'Josa'), ('부탁드립니다', 'Adjective')]","[('파트', 'NNG'), ('랏슈', 'NNP'), ('일반', 'NNG'), ('대화', 'NNG'), ('로', 'JKB'), ('부탁', 'NNG'), ('드리', 'VV'), ('ㅂ니다', 'EC')]","[('파트랏슈', 'N'), ('일반대화', 'N'), ('로', 'J'), ('부탁드', 'N'), ('이', 'J'), ('리ㅂ니다', 'E')]","[('파트', 'NNG'), ('랏슈', 'UN'), ('일반', 'NNG'), ('대화', 'NNG'), ('로', 'JKM'), ('부탁', 'NNG'), ('드리', 'VV'), ('ㅂ니다', 'EFN')]","[('파트', 'NNP'), ('랏', 'NNP'), ('슈', 'NNP'), ('일반', 'NNG'), ('대화', 'NNG'), ('로', 'JKB'), ('부탁드립니다', 'VV+EC')]"
알킬니트라이트,랏슈,2023-02-01 12:40:59+00:00,1.62076e+18,poppersrush9123,군인 게이 😎 랏슈 팝퍼 필름 섹트 러시 파퍼,,,에메랄도파트랏슈우우 ,2,0,986.0,,"[Photo(previewUrl='https://pbs.twimg.com/media/Fn4cYtcaQAE4-NN?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fn4cYtcaQAE4-NN?format=jpg&name=orig', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/Fn4cYtWaMAEULdn?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fn4cYtWaMAEULdn?format=jpg&name=orig', altText=None)]",Twitter Web App,"[('에', 'Josa'), ('메랄', 'Noun'), ('도', 'Josa'), ('파트', 'Noun'), ('랏슈', 'Noun'), ('우우', 'Adverb')]","[('에', 'NNG'), ('메라', 'NNP'), ('ㄹ', 'ETM'), ('도', 'NNP'), ('파트', 'NNG'), ('랏슈', 'NNP'), ('우우', 'NNG')]","[('에메랄도파트랏슈우우', 'N')]","[('에', 'JKM'), ('메랄', 'NNG'), ('도', 'XSN'), ('파트', 'NNG'), ('랏슈', 'UN'), ('우', 'NNG'), ('우', 'XSN')]","[('에메', 'NNP'), ('랄', 'NNP'), ('도', 'JX'), ('파트', 'NNG'), ('랏', 'NNP'), ('슈우', 'NNP'), ('우', 'VCP+EC')]"
알킬니트라이트,랏슈,2023-02-03 00:59:33+00:00,1.62131e+18,poppersrush9123,군인 게이 😎 랏슈 팝퍼 필름 섹트 러시 파퍼,,,파트랏슈 오후 네시부터 개시합니다 ,2,0,603.0,,"[Photo(previewUrl='https://pbs.twimg.com/media/FoAOxefacAApiSA?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FoAOxefacAApiSA?format=jpg&name=orig', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/FoAOxedaMAAc9CW?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FoAOxedaMAAc9CW?format=jpg&name=orig', altText=None)]",Twitter Web App,"[('파트', 'Noun'), ('랏슈', 'Noun'), ('오후', 'Noun'), ('네시', 'Noun'), ('부터', 'Josa'), ('개시', 'Noun'), ('합니다', 'Verb')]","[('파트', 'NNG'), ('랏슈', 'NNP'), ('오후', 'NNG'), ('네', 'MM'), ('시', 'NNB'), ('부터', 'JX'), ('개시', 'NNG'), ('하', 'XSV'), ('ㅂ니다', 'EC')]","[('파트랏슈', 'N'), ('오후', 'N'), ('네시', 'N'), ('부터', 'J'), ('개시', 'N'), ('하', 'X'), ('ㅂ니다', 'E')]","[('파트', 'NNG'), ('랏슈', 'UN'), ('오후', 'NNG'), ('네', 'MDN'), ('시', 'NNB'), ('부터', 'JX'), ('개시', 'NNG'), ('하', 'XSV'), ('ㅂ니다', 'EFN')]","[('파트', 'NNP'), ('랏', 'NNP'), ('슈', 'NNP'), ('오후', 'NNG'), ('네', 'MM'), ('시', 'NNBC'), ('부터', 'JX'), ('개시', 'NNG'), ('합니다', 'XSV+EC')]"
알킬니트라이트,랏슈,2023-02-04 02:03:37+00:00,1.62169e+18,poppersrush9123,군인 게이 😎 랏슈 팝퍼 필름 섹트 러시 파퍼,,,울 파트랏슈 2웡 9일부터 가격 인상됩니다 군인게이 섹트 poppers 이번 입고가 마지막일지도 ,2,0,1954.0,"['군인게이', '섹트', 'poppers']","[Photo(previewUrl='https://pbs.twimg.com/media/FoFmpsCakAEYRjo?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FoFmpsCakAEYRjo?format=jpg&name=orig', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/FoFmpr5agAEDB4a?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FoFmpr5agAEDB4a?format=jpg&name=orig', altText=None)]",Twitter Web App,"[('울', 'Noun'), ('파트', 'Noun'), ('랏슈', 'Noun'), ('2', 'Number'), ('웡', 'Noun'), ('9일', 'Number'), ('부터', 'Foreign'), ('가격', 'Noun'), ('인상', 'Noun'), ('됩니다', 'Verb'), ('군인', 'Noun'), ('게이', 'Noun'), ('섹트', 'Noun'), ('poppers', 'Alpha'), ('이번', 'Noun'), ('입고가', 'Verb'), ('마지막', 'Noun'), ('일지', 'Noun'), ('도', 'Josa')]","[('울', 'VV'), ('ㄹ', 'ETM'), ('파트', 'NNG'), ('랏슈', 'NNP'), ('2웡', 'NA'), ('9', 'SN'), ('일', 'NNB'), ('부터', 'JX'), ('가격', 'NNG'), ('인상', 'NNG'), ('되', 'XSV'), ('ㅂ니다', 'EC'), ('군인', 'NNP'), ('게이', 'NNP'), ('섹트', 'NNG'), ('poppers', 'SL'), ('이번', 'NNG'), ('입', 'VV'), ('고', 'EC'), ('가', 'JKS'), ('마지막', 'NNG'), ('이', 'VCP'), ('ㄹ지', 'EC'), ('도', 'JX')]","[('울', 'P'), ('ㄹ', 'E'), ('파트랏슈', 'N'), ('2웡', 'N'), ('9일', 'N'), ('부터', 'J'), ('가격', 'N'), ('인상', 'N'), ('되', 'X'), ('ㅂ니다', 'E'), ('군인', 'N'), ('게이', 'J'), ('섹트', 'N'), ('poppers', 'F'), ('이번', 'N'), ('입', 'P'), ('고', 'E'), ('가', 'P'), ('아', 'E'), ('마지막일지', 'N'), ('도', 'J')]","[('울', 'VV'), ('ㄹ', 'ETD'), ('파트', 'NNG'), ('랏슈', 'UN'), ('2', 'NR'), ('웡', 'UN'), ('9', 'NR'), ('일', 'NNM'), ('부터', 'JX'), ('가격', 'NNG'), ('인상', 'NNG'), ('되', 'XSV'), ('ㅂ니다', 'EFN'), ('군', 'NNG'), ('이', 'VCP'), ('ㄴ', 'ETD'), ('게이', 'NNG'), ('섹트', 'UN'), ('poppers', 'OL'), ('이번', 'NNG'), ('입', 'VV'), ('고', 'ECE'), ('가', 'VV'), ('아', 'ECS'), ('마지막', 'NNG'), ('일지', 'NNG'), ('도', 'JX')]","[('울', 'NNP'), ('파트', 'NNP'), ('랏', 'NNP'), ('슈', 'NNP'), ('2', 'SN'), ('웡', 'NNP'), ('9', 'SN'), ('일', 'NNBC'), ('부터', 'JX'), ('가격', 'NNG'), ('인상', 'NNG'), ('됩니다', 'XSV+EF'), ('군', 'NNG'), ('인', 'VCP+ETM'), ('게', 'NNB+JKS'), ('이', 'MM'), ('섹트', 'NNG'), ('poppers', 'SL'), ('이번', 'NNG'), ('입', 'VV'), ('고', 'EC'), ('가', 'JKS'), ('마지막', 'NNG'), ('일지', 'VCP+EC'), ('도', 'JX')]"
알킬니트라이트,랏슈,2023-02-04 10:38:58+00:00,1.62182e+18,enji02enji,녹차랏슈,,,파트랏슈 나 너무 추워 군인게이 ,2,0,983.0,['군인게이'],"[Gif(thumbnailUrl='https://pbs.twimg.com/tweet_video_thumb/FoHdO9yaMAEriR5.jpg', variants=[VideoVariant(url='https://video.twimg.com/tweet_video/FoHdO9yaMAEriR5.mp4', contentType='video/mp4', bitrate=0)], altText='Raccoon Hug GIF')]",Twitter for Android,"[('파트', 'Noun'), ('랏슈', 'Noun'), ('나', 'Noun'), ('너무', 'Adverb'), ('추워', 'Adjective'), ('군인', 'Noun'), ('게이', 'Noun')]","[('파트', 'NNG'), ('랏슈', 'NNP'), ('나', 'NP'), ('너무', 'MAG'), ('춥', 'VA'), ('어', 'EC'), ('군인', 'NNP'), ('게이', 'NNP')]","[('파트랏슈', 'N'), ('나', 'N'), ('너무', 'M'), ('춥', 'P'), ('어', 'E'), ('군인게이', 'N')]","[('파트', 'NNG'), ('랏슈', 'UN'), ('나', 'VV'), ('아', 'ECS'), ('너무', 'MAG'), ('춥', 'VA'), ('어', 'ECS'), ('군인', 'NNG'), ('게이', 'NNG')]","[('파트', 'NNP'), ('랏', 'NNP'), ('슈', 'VCP+EF'), ('나', 'NP'), ('너무', 'MAG'), ('추워', 'VA+EC'), ('군인', 'NNG'), ('게이', 'NNG')]"
알킬니트라이트,랏슈,2023-02-05 03:35:28+00:00,1.62208e+18,poppersrush9123,군인 게이 😎 랏슈 팝퍼 필름 섹트 러시 파퍼,,,파트랏슈 문1의는 프로필 링크로 부탁드립니닷 ,1,0,481.0,,"[Gif(thumbnailUrl='https://pbs.twimg.com/tweet_video_thumb/FoLF5d8aMAA-lOZ.jpg', variants=[VideoVariant(url='https://video.twimg.com/tweet_video/FoLF5d8aMAA-lOZ.mp4', contentType='video/mp4', bitrate=0)], altText='Squishy Aww GIF')]",Twitter Web App,"[('파트', 'Noun'), ('랏슈', 'Noun'), ('문', 'Noun'), ('1', 'Number'), ('의', 'Noun'), ('는', 'Josa'), ('프로필', 'Noun'), ('링크', 'Noun'), ('로', 'Josa'), ('부탁드립니', 'Adjective'), ('닷', 'Noun')]","[('파트', 'NNG'), ('랏슈', 'NNP'), ('문', 'NNG'), ('1', 'SN'), ('의', 'NNG'), ('는', 'JX'), ('프로필', 'NNG'), ('링크', 'NNP'), ('로', 'JKB'), ('부탁', 'NNG'), ('드', 'NNP'), ('립', 'NNG'), ('니', 'NNG'), ('닷', 'NNG')]","[('파트랏슈', 'N'), ('문1의', 'N'), ('는', 'J'), ('프로필', 'N'), ('링크', 'N'), ('로', 'J'), ('부탁드립니닷', 'N')]","[('파트', 'NNG'), ('랏슈', 'UN'), ('문', 'NNG'), ('1', 'NR'), ('의', 'NNG'), ('는', 'JX'), ('프로', 'NNG'), ('필', 'NNG'), ('링크', 'NNG'), ('로', 'JKM'), ('부탁', 'NNG'), ('드립', 'NNG'), ('니', 'NP'), ('닷', 'MDN')]","[('파트', 'NNP'), ('랏', 'NNP'), ('슈', 'NNP'), ('문', 'NNG'), ('1', 'SN'), ('의', 'NNG'), ('는', 'JX'), ('프로필', 'NNG'), ('링크', 'NNG'), ('로', 'JKB'), ('부탁', 'NNG'), ('드립', 'NNG'), ('니', 'VV'), ('닷', 'EC')]"
알킬니트라이트,랏슈,2023-02-05 12:43:53+00:00,1.62221e+18,poppersrush9123,군인 게이 😎 랏슈 팝퍼 필름 섹트 러시 파퍼,,,에메랄도파트랏슈우우우 ,1,0,664.0,,"[Photo(previewUrl='https://pbs.twimg.com/media/FoNDa3qaAAAxiE3?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FoNDa3qaAAAxiE3?format=jpg&name=orig', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/FoNDa3maIAAwejX?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FoNDa3maIAAwejX?format=jpg&name=orig', altText=None)]",Twitter Web App,"[('에', 'Josa'), ('메랄', 'Noun'), ('도', 'Josa'), ('파트', 'Noun'), ('랏슈', 'Noun'), ('우우', 'Adverb'), ('우', 'Adverb')]","[('에', 'NNG'), ('메라', 'NNP'), ('ㄹ', 'ETM'), ('도', 'NNP'), ('파트', 'NNG'), ('랏슈', 'NNP'), ('우', 'NNP'), ('우우', 'NNG')]","[('에메랄도파트랏슈우우우', 'N')]","[('에', 'JKM'), ('메랄', 'NNG'), ('도', 'XSN'), ('파트', 'NNG'), ('랏슈', 'UN'), ('우', 'NNG'), ('우', 'NNG'), ('우', 'XSN')]","[('에메', 'NNP'), ('랄', 'NNP'), ('도', 'JX'), ('파트', 'NNG'), ('랏', 'NNP'), ('슈우', 'NNP'), ('우우', 'NNG')]"
알킬니트라이트,랏슈,2023-02-08 11:24:13+00:00,1.62328e+18,ghamdiar,인슐린구매 대구실시간좌표 전라도수면제,,,pinkman114 용인보안딜러 안전드랍 코데인효과 인천액상대마 부산랏슈 안전업체 펜타닐후기 ,0,0,107.0,"['안전업체', '펜타닐후기']","[Photo(previewUrl='https://pbs.twimg.com/media/FocN8HyaEAAUqCV?format=png&name=small', fullUrl='https://pbs.twimg.com/media/FocN8HyaEAAUqCV?format=png&name=orig', altText=None)]",Twitter Web App,"[('pinkman', 'Alpha'), ('114', 'Number'), ('용인', 'Noun'), ('보안', 'Noun'), ('딜러', 'Noun'), ('안전', 'Noun'), ('드랍', 'Noun'), ('코데인', 'Noun'), ('효과', 'Noun'), ('인천', 'Noun'), ('액', 'Noun'), ('상', 'Suffix'), ('대마', 'Noun'), ('부산', 'Noun'), ('랏슈', 'Noun'), ('안전', 'Noun'), ('업체', 'Noun'), ('펜타닐', 'Noun'), ('후기', 'Noun')]","[('pinkman', 'SL'), ('114', 'NNP'), ('용인', 'NNP'), ('보안', 'NNP'), ('딜러', 'NNP'), ('안전드랍', 'NA'), ('코데인', 'NNP'), ('효과', 'NNG'), ('인천', 'NNP'), ('액상', 'NNG'), ('대마', 'NNG'), ('부산', 'NNP'), ('랏슈', 'NNP'), ('안전', 'NNG'), ('업체', 'NNG'), ('펜타닐', 'NNP'), ('후기', 'NNG')]","[('pinkman', 'F'), ('114', 'N'), ('용인보안딜러', 'N'), ('안전드랍', 'N'), ('코데인효', 'N'), ('과', 'J'), ('인천액상대마', 'N'), ('부산랏슈', 'N'), ('안전업체', 'N'), ('펜타닐후', 'N'), ('이', 'J'), ('기', 'E')]","[('pinkman', 'OL'), ('114', 'NR'), ('용인', 'NNG'), ('보안', 'NNG'), ('딜러', 'NNG'), ('안전', 'NNG'), ('드랍', 'UN'), ('코데인', 'NNG'), ('효과', 'NNG'), ('인천', 'NNG'), ('액상', 'NNG'), ('대마', 'NNG'), ('부산', 'NNG'), ('랏슈', 'UN'), ('안전', 'NNG'), ('업체', 'NNG'), ('펜타', 'NNG'), ('니', 'VV'), ('ㄹ', 'ETD'), ('후기', 'NNG')]","[('pinkman', 'SL'), ('114', 'SN'), ('용인', 'NNG'), ('보안', 'NNG'), ('딜러', 'NNG'), ('안전', 'NNG'), ('드', 'NNG'), ('랍', 'NNG'), ('코데인', 'NNG'), ('효과', 'NNG'), ('인천', 'NNP'), ('액상', 'NNG'), ('대마', 'NNG'), ('부산', 'NNP'), ('랏', 'NNP'), ('슈', 'NNP'), ('안전', 'NNG'), ('업체', 'NNG'), ('펜타닐', 'NNG'), ('후기', 'NNG')]"
알킬니트라이트,랏슈,2023-02-08 19:55:15+00:00,1.62341e+18,gerry_deville,대구드랍퍼모집 필로폰후기 수원합성대마초,,,믿고 거래하는 안전상선 핑크맨텔레 pinkman114 떨구매방법 뽕구입방법 전국보안업체 고기하는방법 삥두팝니다 뽕팔아요 랏슈 ,0,0,97.0,"['뽕팔아요', '랏슈']","[Photo(previewUrl='https://pbs.twimg.com/media/FoeC5HgagAAVuCQ?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FoeC5HgagAAVuCQ?format=jpg&name=orig', altText=None)]",Twitter Web App,"[('믿고', 'Verb'), ('거래', 'Noun'), ('하는', 'Verb'), ('안전', 'Noun'), ('상선', 'Noun'), ('핑크', 'Noun'), ('맨', 'Modifier'), ('텔레', 'Noun'), ('pinkman', 'Alpha'), ('114', 'Number'), ('떨구매', 'Verb'), ('방법', 'Noun'), ('뽕', 'Noun'), ('구입', 'Noun'), ('방법', 'Noun'), ('전국', 'Noun'), ('보안', 'Noun'), ('업체', 'Noun'), ('고기', 'Noun'), ('하는', 'Verb'), ('방법', 'Noun'), ('삥', 'Noun'), ('두', 'Josa'), ('팝니다', 'Verb'), ('뽕', 'Noun'), ('팔아요', 'Verb'), ('랏슈', 'Noun')]","[('믿', 'VV'), ('고', 'EC'), ('거래', 'NNG'), ('하', 'XSV'), ('는', 'ETM'), ('안전', 'NNP'), ('상선', 'NNP'), ('핑크', 'NNP'), ('맨', 'NNP'), ('텔', 'NNP'), ('레', 'NNP'), ('pinkman', 'SL'), ('114', 'NNP'), ('떨', 'VV'), ('ㄹ', 'ETM'), ('구매', 'NNG'), ('방법', 'NNG'), ('뽕', 'NNG'), ('구입', 'NNG'), ('방법', 'NNG'), ('전국', 'NNP'), ('보안', 'NNP'), ('업체', 'NNG'), ('고기', 'NNG'), ('하', 'XSV'), ('는', 'ETM'), ('방법', 'NNG'), ('삥두팝니다', 'NA'), ('뽕', 'NNG'), ('팔', 'VV'), ('아요', 'EC'), ('랏슈', 'NNP')]","[('믿', 'P'), ('고', 'E'), ('거래', 'N'), ('하', 'X'), ('는', 'E'), ('안전상선', 'N'), ('핑크맨텔레', 'N'), ('pinkman', 'F'), ('114', 'N'), ('떨구매방법', 'N'), ('뽕구입방법', 'N'), ('전국보안업체', 'N'), ('고기하는방법', 'N'), ('삥두팝니다', 'N'), ('뽕팔아요', 'N'), ('랏슈', 'N')]","[('믿', 'VV'), ('고', 'ECE'), ('거래', 'NNG'), ('하', 'XSV'), ('는', 'ETD'), ('안전', 'NNG'), ('상선', 'NNG'), ('핑크', 'NNG'), ('맨', 'NNG'), ('텔', 'UN'), ('레', 'NNG'), ('pinkman', 'OL'), ('114', 'NR'), ('떠', 'VV'), ('ㄹ', 'ETD'), ('구매', 'NNG'), ('방법', 'NNG'), ('뽕', 'NNG'), ('구입', 'NNG'), ('방법', 'NNG'), ('전국', 'NNG'), ('보안', 'NNG'), ('업체', 'NNG'), ('고기', 'NNG'), ('하', 'XSV'), ('는', 'ETD'), ('방법', 'NNG'), ('삥', 'MAG'), ('두', 'JX'), ('팔', 'VV'), ('ㅂ니다', 'EFN'), ('뽕', 'NNG'), ('팔', 'VV'), ('아요', 'EFN'), ('랏슈', 'UN')]","[('믿', 'VV'), ('고', 'EC'), ('거래', 'NNG'), ('하', 'XSV'), ('는', 'ETM'), ('안전', 'NNG'), ('상선', 'NNG'), ('핑크', 'NNG'), ('맨', 'MM'), ('텔레', 'NNP'), ('pinkman', 'SL'), ('114', 'SN'), ('떨', 'NNG'), ('구매', 'NNG'), ('방법', 'NNG'), ('뽕', 'MAG'), ('구입', 'NNG'), ('방법', 'NNG'), ('전국', 'NNG'), ('보안', 'NNG'), ('업체', 'NNG'), ('고기', 'NNG'), ('하', 'XSV'), ('는', 'ETM'), ('방법', 'NNG'), ('삥', 'NNG'), ('두', 'JX'), ('팝', 'NNG'), ('니', 'JC'), ('다', 'MAG'), ('뽕', 'MAG'), ('팔', 'VV'), ('아요', 'EF'), ('랏', 'NNP'), ('슈', 'NNP')]"
알킬니트라이트,랏슈,2023-02-13 09:43:10+00:00,1.62507e+18,poppersrush9123,군인 게이 😎 랏슈 팝퍼 필름 섹트 러시 파퍼,,,랏슈 러시 파퍼 게이 군인 섹트 ,2,1,2109.0,"['랏슈', '러시', '파퍼', '게이', '군인', '섹트']","[Photo(previewUrl='https://pbs.twimg.com/media/Fo1mmmNaQAIYmmv?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fo1mmmNaQAIYmmv?format=jpg&name=orig', altText=None)]",Twitter Web App,"[('랏슈', 'Noun'), ('러시', 'Noun'), ('파퍼', 'Noun'), ('게이', 'Noun'), ('군인', 'Noun'), ('섹트', 'Noun')]","[('랏슈', 'NNP'), ('러시', 'NNP'), ('파퍼', 'NNP'), ('게이', 'NNP'), ('군인', 'NNP'), ('섹트', 'NNG')]","[('랏슈', 'N'), ('러시', 'N'), ('파퍼', 'N'), ('게', 'N'), ('이', 'J'), ('군', 'N'), ('이', 'J'), ('ㄴ', 'E'), ('섹트', 'N')]","[('랏슈', 'UN'), ('러시', 'NNG'), ('파', 'NNG'), ('푸', 'VV'), ('어', 'ECS'), ('게이', 'NNG'), ('군인', 'NNG'), ('섹', 'UN'), ('트', 'VV')]","[('랏', 'NNP'), ('슈', 'NNP'), ('러시', 'NNG'), ('파퍼', 'NNP'), ('게이', 'NNG'), ('군인', 'NNG'), ('섹트', 'NNG')]"
