type1,type2,date,id,user.username,user.displayname,place,user.location,content,likeCount,retweetCount,viewCount,hashtags,media,sourceLabel
아편,스틸녹스,2023.1.4 18:53,1.61058e+18,phcfeell,김덕영,,,정품졸ㅍㅣ뎀판ㅁㅐㅅㅏ이트 텔레 apam15 카톡 han me 스틸녹스판매 인천남동구스틸녹스 불면증에좋은약 스틸녹스 He had previously denied the charges and was due to face trial in June,0,0,30.0,"['정품졸ㅍㅣ뎀판ㅁㅐㅅㅏ이트', '스틸녹스판매']",,Botbird tweets
아편,스틸녹스,2023.1.12 21:42,1.61352e+18,phildan02,코데인구매 짝대기판매합니다 마리화나(케이하는법),,Ur corner,텔레 Riven420 스틸녹스 사티바 수원총알드랍 울산실시간좌표 뽕판매처 신의눈물구하는곳 https t co PcCn6x5uuP,0,0,63.0,"['뽕판매처', '신의눈물구하는곳']","[Photo(previewUrl='https://pbs.twimg.com/media/FmRc6xUaYAI_866?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FmRc6xUaYAI_866?format=jpg&name=orig', altText=None)]",Twitter Web App
아편,스틸녹스,2023.1.14 10:07,1.61407e+18,MniaEmna,케이하는법 파퍼(환각제하는방법),,,텔레 Nicosi152 좌표딜러 서울드라퍼 모집중 스틸녹스효과 떨 고농축 황술판매 아이스판매 트라마돌판매처 고퀄아이스판매처 https t co XNv1XXEJJo,0,0,45.0,"['아이스판매', '트라마돌판매처', '고퀄아이스판매처']","[Photo(previewUrl='https://pbs.twimg.com/media/FmZQ9t8aUAE26-d?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FmZQ9t8aUAE26-d?format=jpg&name=orig', altText=None)]",Twitter Web App
아편,스틸녹스,2023.1.15 10:14,1.61443e+18,mohamed_shaeed,T E L : NRB4545 인증딜러입니다(강원도인증딜러),,,BRN70008 lt lt 텔레 인증채널 검색 스틸녹스구하는곳 경북신속드랍 캔디사는법 경북드라퍼구인 신의눈물구입하는법 대마초 강서즉시좌표 https t co 15QkKk0RPO,0,0,71.0,"['신의눈물구입하는법', '대마초', '강서즉시좌표']","[Photo(previewUrl='https://pbs.twimg.com/media/FmecHxFacAAQbaw?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FmecHxFacAAQbaw?format=jpg&name=orig', altText=None)]",Twitter Web App
아편,스틸녹스,2023.1.15 17:53,1.61455e+18,skwkfn1234,꽃의그대,,,정품스틸녹스판ㅁㅐ 정품스틸녹스판ㅁㅐ 텔레 apam15 카톡 han me 스틸녹스효과 스틸녹스20mg 차 소리나 텔리비전 라디오 소리에 신경이 쓰여 잠을 몾잔다,0,0,17.0,"['정품스틸녹스판ㅁㅐ', '스틸녹스효과', '스틸녹스20mg']",,Botbird tweets
아편,스틸녹스,2023.1.15 20:24,1.61458e+18,mohamadhaffiza,인증딜러 경기도안전드랍 포도허브구입방법(브액),,,후기보면 단골되는 집 상담텔레 NRB4545 후기인증텔레 NRB45455 얼음술사는법 필로폰하는법 스틸녹스구하는법 Molly하는법 떨액파는곳 성남드랍퍼모집 https t co s9LbbdMWfG,0,0,42.0,"['떨액파는곳', '성남드랍퍼모집']","[Photo(previewUrl='https://pbs.twimg.com/media/Fmgn7GoaAAAn59E?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fmgn7GoaAAAn59E?format=jpg&name=orig', altText=None)]",Twitter Web App
아편,스틸녹스,2023.1.15 21:13,1.6146e+18,phcfeell,김덕영,,,정품졸ㅍㅣ뎀판ㅁㅐ하는곳 강력수면ㅈㅔ판ㅁㅐㅎㅏ는곳 정품스틸녹스판매 잠잘오는약 스틸녹스 텔레 apam15 카톡 han me visitors and retreated,0,0,11.0,"['정품졸ㅍㅣ뎀판ㅁㅐ하는곳', '강력수면ㅈㅔ판ㅁㅐㅎㅏ는곳', '정품스틸녹스판매']",,Botbird tweets
아편,스틸녹스,2023.1.22 16:40,1.61706e+18,lorinnfjao,고기효과 헤로인 샘플(트라마돌하는법),,,TELEGRAM JOKERS911 성남보안드랍 창원드라퍼구인 광주안전업체 스틸녹스 디스펜서리구매 하이브리드 합성대마초효과 https t co gUNp7FIS0K,0,0,89.0,"['하이브리드', '합성대마초효과']","[Photo(previewUrl='https://pbs.twimg.com/media/FnD3sGDakAEphWZ?format=png&name=small', fullUrl='https://pbs.twimg.com/media/FnD3sGDakAEphWZ?format=png&name=orig', altText=None)]",Twitter Web App
아편,스틸녹스,2023.1.29 04:47,1.61942e+18,delfianto31,delfianto rasyid,,,머쉬룸 강서전문딜러 텔 zuko450 안전한 서울딜러 네즈코짱 아이스 떨 LSD 캔디 팝니다 Molly사는곳 스틸녹스 아이스구매 s케타민 울산전문딜러 https t co ny6fQox74E,0,0,89.0,"['머쉬룸', '강서전문딜러']","[Photo(previewUrl='https://pbs.twimg.com/media/FnlXig8aAAEcvCG?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FnlXig8aAAEcvCG?format=jpg&name=orig', altText=None)]",Twitter Web App
아편,스틸녹스,2023.1.29 08:49,1.61948e+18,widyafinna,Finna Widya,,,클럽마약 스틸녹스 텔 zuko450 안전한 서울딜러 네즈코짱 아이스 떨 LSD 캔디 팝니다 코데인 케타민원석 환각버섯판매처 전남드랍퍼구인 진통제팔아요 https t co dSSoIzMQIt,0,0,74.0,"['클럽마약', '스틸녹스']","[Photo(previewUrl='https://pbs.twimg.com/media/FnmPAlLaYAAin0o?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FnmPAlLaYAAin0o?format=jpg&name=orig', altText=None)]",Twitter Web App
아편,스틸녹스,2023.2.1 00:35,1.62045e+18,I3XydU0bjt5Z3Y7,purple drank,,,자낙스 졸피뎀등 신경안정제 삽니다ㅠㅠ 자낙스 졸피뎀 스틸녹스 나비약 신경안정제,8,1,1040.0,"['자낙스', '졸피뎀', '스틸녹스', '나비약', '신경안정제']",,Twitter for Android
아편,스틸녹스,2023.2.3 11:52,1.62134e+18,DiahLusyEvawati,도리도리 떨액 작대기 사끼 팝니다 ㅌㄹpinkman114(마취제 합성대마초팝니다 작대기효과,,,아이스구입방법 텔 pinkman114 안전한 서울딜러 핑크맨 아이스 떨 LSD 캔디 팝니다 마약왕 스틸녹스 최음제구하는곳 마리화나판매 황술구매방법 버드 https t co 8Ih8R2HChi,0,0,124.0,['아이스구입방법'],"[Photo(previewUrl='https://pbs.twimg.com/media/FoAoygCaYAAnrR7?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FoAoygCaYAAnrR7?format=jpg&name=orig', altText=None)]",Twitter Web App
아편,스틸녹스,2023.2.5 18:02,1.62216e+18,diqazamzami,충남안전드작대기술가격 섹스마약 엘에스디사는방법(pinkman114 텔레 검색),,,ㅌㄹㄱㄹ채널 pinkman114 전국안전딜러 신뢰 정직 안전 강서인증업체 밀크케이 짝대기구하는법 스틸녹스사는방법 원석케타민 총알드랍 성남신속배송 https t co KTM4Lbk676,0,0,33.0,['성남신속배송'],"[Photo(previewUrl='https://pbs.twimg.com/media/FoMQl_eaQAAGE-w?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FoMQl_eaQAAGE-w?format=jpg&name=orig', altText=None)]",Twitter Web App
아편,스틸녹스,2023.2.6 15:25,1.62248e+18,edoalfredoo,펜타닐구매처 합성떨구입 발정제하는방법(코카인하는방법),,,보안텔레 gt pinkman114 작대기아이스 발정제가격 머쉬룸구입방법 아이스뽕 스틸녹스구매하는법 파티약 인슐린구매처 해시시구입하는법 https t co tHatNU9gDC,0,0,68.0,"['인슐린구매처', '해시시구입하는법']","[Photo(previewUrl='https://pbs.twimg.com/media/FoQ2dk9aUAAYKZK?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FoQ2dk9aUAAYKZK?format=jpg&name=orig', altText=None)]",Twitter Web App
아편,스틸녹스,2023.2.7 13:08,1.62281e+18,d51c463s5s,조민형,,,eyx 강력 수면제 후기 스틸녹스 tele 예약 인천 남동 baekmama,0,0,51.0,['스틸녹스'],,Twitter Web App
아편,스틸녹스,2023.2.8 11:22,1.62315e+18,twuk25c23,정가이,,,경북 경산 경북 경산 졸피뎀 tele 예약 스틸녹스 구입 방법 baekmama,0,0,58.0,['졸피뎀'],,Twitter Web App
